feature_ID,Z_statistic,p_value,median_pacientes,median_sanos,mean_pacientes,mean_sanos,significativo_0_05
152,2.333194901762903,0.01963791830446264,0.6522835150157922,0.5907470098246792,0.6734078369711848,0.5632735023851574,True
69,2.333194901762903,0.01963791830446264,0.02989668021488489,0.01693175652978753,0.08366608791572518,0.03518213358343032,True
20,2.271563338320109,0.02311289732930985,0.4395835016376699,0.3922261870002346,0.5008909801770873,0.3880791094665064,True
146,2.253954320193597,0.02419904184208887,0.6390389664637549,0.5710813695350793,0.6599627545553507,0.5568377281458405,True
28,-2.2231385384722,0.02620645967419974,0.9999999999998916,0.9999999999998916,0.8859599598834126,0.9579392521394204,True
14,-2.214334029408944,0.02680580937277441,0.5025220065311359,0.5910845070082936,0.4781414883216338,0.5588224396299549,True
9,2.20112726581406,0.02772701554325153,0.2555481647215335,0.2228739594041644,0.330551692165044,0.231732881820564,True
93,2.183518247687547,0.02899766665082827,0.03996091735095575,0.03253062944343485,0.08131939621544479,0.03676896848569573,True
47,-2.148300211434522,0.03168991411679273,0.3292890092728067,0.3292890092728067,0.3814975156549821,0.4626160909755912,True
131,-2.077864138928472,0.03772187430519444,0.9999982246176958,0.9999982246176958,0.5333324680361007,0.799998600754352,True
57,2.016232575485679,0.04377566157775308,0.01621938638521145,0.01216179799760386,0.06409619605805347,0.01753698556361023,True
7,2.007428066422422,0.04470410285417098,0.2918893129770992,0.1736164122137405,0.302669635284139,0.2058223998091603,True
64,-1.985416793764282,0.04709811905482431,0.1617897506843962,0.4159042933312294,0.2700857448411439,0.3772377731702755,True
8,1.981014539232654,0.04758964312346396,0.2918893129770992,0.182049141221374,0.304374469889737,0.2122984255725191,True
49,-1.945796502979629,0.05167918887314635,0.5326383834455596,0.6650888563163888,0.5139722666555875,0.5808948008398784,False
140,1.928187484853116,0.05383181031202218,0.5891058753965287,0.4921202939418562,0.6023669859740578,0.5041205921751142,False
134,1.910578466726604,0.05605877378082807,0.4859993797119699,0.4117885294381783,0.5269320673622497,0.4253843693834694,False
5,-1.743292794524735,0.08128248335358425,0.400089036043547,0.4114004725366755,0.4077964924891668,0.4348257753633424,False
128,1.646443194828916,0.09967254620402106,0.4842173757788575,0.4551010034515396,0.5265738982476135,0.442213979161875,False
63,1.620029667639148,0.1052259040922925,0.02109441756098537,0.01633568367950473,0.07102939860868457,0.02686137504400933,False
46,1.514375558880073,0.1299306145768884,0.0,0.0,0.1099033025654406,0.02579554186172743,False
153,1.435134977310767,0.1512486380879131,0.03916906822311834,0.03186292745254188,0.08478163518633083,0.0778335480016669,False
159,1.417525959184254,0.1563292101893133,0.0344887788927843,0.02586993402037224,0.08034969789170031,0.07824995116402453,False
82,1.408721450120998,0.1589175496852295,0.0,0.0,0.04802693021137577,0.0,False
17,1.399916941057742,0.1615381923235283,0.4287847865051679,0.3816561045269726,0.4633860282671828,0.3923214534093921,False
3,1.391112431994486,0.1641913355790682,0.4092270825258013,0.38093724096531,0.4709505384576792,0.404154400752737,False
37,-1.391112431994486,0.1641913355790682,0.4545272047370696,0.5394296106217411,0.4847894009403225,0.504088675743419,False
58,1.347089886678204,0.1779512849065237,0.999999995292919,0.03814258569346683,0.5559996494222396,0.4098536197564807,False
115,1.311871850425179,0.1895633768379896,0.5125998531457806,0.4677725050536259,0.5472496842325337,0.4709056964515113,False
11,-1.311871850425179,0.1895633768379896,0.5542583492839,0.5903115155088994,0.5256182479549731,0.6010451996625836,False
147,1.303067341361923,0.1925517721268566,0.04751686237492221,0.03215662388505289,0.08890841309421259,0.06959701090018668,False
19,-1.303067341361923,0.1925517721268566,0.2857572646729949,0.337568225621148,0.2823456881025399,0.3311930181809956,False
100,-1.298665086830295,0.1940588906366593,1.064997555393565e-08,1.064997555393565e-08,0.06302977583682427,0.1534424623429464,False
122,1.24143577791913,0.2144448090602989,0.4867292740640823,0.4847055268743234,0.5258739137492316,0.4661860910631477,False
121,1.232631268855873,0.2177133653142379,0.5438542945010251,0.472358036074531,0.545573007473233,0.4733012775552841,False
53,-1.210619996197733,0.226041076985707,0.9999999999997081,0.9999999999997081,0.6666682086510486,0.7750012164376712,False
31,1.17099970541308,0.2415988955627314,0.1917654651501609,0.1619808816040633,0.2194430070340923,0.1722768468786954,False
92,1.162195196349823,0.2451561854623666,0.4662027542628208,0.4789490205093709,0.501929760658148,0.4348869222871348,False
26,1.162195196349823,0.2451561854623666,0.4131436701579224,0.429943538309895,0.4761211843108852,0.4054393013560292,False
71,1.144586178223311,0.2523806205354511,0.4969578035251479,0.4969578035251479,0.6981746909581036,0.6234789017625465,False
23,1.118172651033542,0.2634932624247813,0.287577323796834,0.2130393023948833,0.2920398599887543,0.2821153670230484,False
98,1.118172651033542,0.2634932624247813,0.4632202262087419,0.4823161508205578,0.4975690774970687,0.4312311549670246,False
62,1.118172651033542,0.2634932624247813,0.4250409367943313,0.4687570372041628,0.4916639857254864,0.4297144111994903,False
68,1.03012756040098,0.3029501291467582,0.4892656176650142,0.5433738093377034,0.5477433530848846,0.4935603937364655,False
38,1.012518542274467,0.3112901855629093,0.443849777693714,0.4674742784240871,0.5025565013332175,0.4438098673156704,False
44,1.003714033211211,0.3155164709957412,0.3752397471865692,0.3860273226514536,0.4422848801049604,0.3846785485642875,False
116,0.9949095241479549,0.3197802702698709,0.476096207222965,0.5021348920051165,0.5193307987306117,0.4705305465427957,False
86,0.9949095241479549,0.3197802702698709,0.4407477986317553,0.4603503910302194,0.4802128804888058,0.422355790110433,False
104,0.9332779607051612,0.3506764713379898,0.4303510668228326,0.4665070774338543,0.475553026973201,0.4172776455278375,False
110,0.924473451641905,0.3552398676395793,0.4563005609651862,0.4976984621471733,0.5037402712032417,0.4549845324038871,False
129,0.9068644335153926,0.3644784912831773,0.02755135469349693,0.02802090449500243,0.07662567266834835,0.03560972176382803,False
56,0.9068644335153926,0.3644784912831773,0.3555969937628721,0.410387514509689,0.4287333611518122,0.3742479490330498,False
80,0.9068644335153926,0.3644784912831773,0.4402686837301327,0.4606000414392323,0.472353306839789,0.421773473755909,False
88,0.8892554153888801,0.3738658268228118,0.0,0.0,0.1555555618402071,0.1192056270401442,False
70,-0.884853160857252,0.3762358331467189,1.192510367199626e-07,1.192510367199626e-07,1.08650944567077e-07,0.02500011626975947,False
136,0.8804509063256238,0.3786150894613393,0.0,0.0,0.0222222556206309,0.0,False
74,0.8804509063256238,0.3786150894613393,0.4668652662346004,0.5000698491117334,0.5044494018130014,0.4525646864539919,False
12,-0.8672441427307395,0.3858082544875696,0.003236549204091285,0.00824141325095309,0.1646670352200395,0.1282021319054105,False
52,-0.849635124604227,0.3955279773926935,0.0,0.0,0.0605877502632793,0.1930709906214224,False
50,0.7219697431870116,0.4703130800781605,0.3483240151493645,0.3801649535530793,0.4103634457682602,0.3664884698666274,False
77,0.7087629795921272,0.4784715747496748,0.4969579248890564,0.4969579248890564,0.5416728638914556,0.5348381842779182,False
125,-0.7043607250604991,0.4812081581842335,0.9999999683904711,0.9999999683904711,0.911111082311318,0.9999999683904711,False
124,-0.7043607250604991,0.4812081581842335,0.9999999802192885,0.9999999802192885,0.9111110930886848,0.9999999802192885,False
107,0.7043607250604991,0.4812081581842335,0.0,0.0,0.08888888581218776,0.0,False
101,-0.7043607250604991,0.4812081581842335,0.999999981018668,0.999999981018668,0.9111110938170087,0.9999999810186682,False
112,0.7043607250604991,0.4812081581842335,0.0,0.0,0.08888888709269203,0.0,False
113,-0.7043607250604991,0.4812081581842335,0.9999999854693311,0.9999999854693311,0.9111110978720571,0.9999999854693311,False
119,0.7043607250604991,0.4812081581842335,0.0,0.0,0.08888888482874126,0.0,False
95,0.7043607250604991,0.4812081581842335,0.0,0.0,0.08888888363869277,0.0,False
83,0.7043607250604991,0.4812081581842335,0.0,0.0,0.0888888841639308,0.0,False
118,0.7043607250604991,0.4812081581842335,0.0,0.0,0.0888888878662407,0.0,False
130,-0.7043607250604991,0.4812081581842335,0.9999999839247331,0.9999999839247331,0.9111110964647565,0.999999983924733,False
137,0.7043607250604991,0.4812081581842335,0.0,0.0,0.08888888223866041,0.0,False
155,-0.7043607250604991,0.4812081581842335,0.9999999939374046,0.9999999939374046,0.9111111055874135,0.9999999939374046,False
160,-0.7043607250604991,0.4812081581842335,0.9999993732737762,0.9999993732737762,0.9111105400938848,0.9999993732737762,False
161,-0.7043607250604991,0.4812081581842335,0.9999999662681459,0.9999999662681459,0.9111110803776444,0.9999999662681459,False
139,0.6867517069339866,0.4922392070147475,0.4218040550785153,0.4224815711443118,0.4306673386771364,0.3840071496315772,False
157,-0.6691426888074741,0.5034044609446413,0.2882139937836691,0.3564306495736366,0.3282174197638646,0.3617655580188665,False
32,0.6691426888074741,0.5034044609446413,0.5223512086512319,0.5483863307490486,0.5589313624959524,0.5079842528843811,False
109,0.6427291616177054,0.5203998553226536,0.4951492300734205,0.4763164955299372,0.5076878458039089,0.4691573912993302,False
59,0.5810975981749117,0.5611746773144235,0.2454573937489808,0.2454573937489808,0.3505637976215635,0.357872354838963,False
6,0.5282705437953743,0.597311573194272,0.05820261573172175,0.04692673226030854,0.121254646791501,0.1551350641006801,False
76,-0.5282705437953743,0.597311573194272,6.919466184470274e-08,6.919466184470274e-08,0.02222228372858804,6.919466184470274e-08,False
154,0.4886502530107212,0.6250893288228407,0.0,0.0,3.724629759813272e-08,0.02499999999999974,False
149,-0.4710412348842087,0.6376112887572125,0.9999967414627904,0.9999967414627904,0.6222203870418318,0.6749979257838703,False
13,-0.4402254531628119,0.6597738265121738,0.785961272056329,0.8005666083439249,0.7704976164820476,0.7935794295232441,False
73,-0.405007416909787,0.685472059083656,0.5127072631587652,0.5166740155821883,0.5101838743544731,0.5496474913384854,False
145,0.3873983987832745,0.6984612890231516,0.367163251980224,0.3724060132148128,0.3816447625462935,0.3560834882811643,False
89,-0.3741916351883901,0.7082617468653534,3.685001711885449e-06,3.685001711885449e-06,0.1555583397790566,0.1250032243764862,False
79,-0.3521803625302495,0.7247030031611088,0.485385584561168,0.4805932598226286,0.4928649372719556,0.520913016098374,False
97,0.3169623262772246,0.7512721887076331,0.3865799283359634,0.336787269016002,0.4168440249191997,0.4254297283224157,False
21,0.3081578172139683,0.7579622485390808,0.01641418375379985,0.01572918331294544,0.06410906933738884,0.03062381496309043,False
1,-0.2905487990874558,0.7713964237366214,0.3819386993679016,0.3884794096619463,0.3867046074872804,0.3850941137084992,False
141,0.2817442900241996,0.7781395910556461,0.04512848678157717,0.04250591860209996,0.08799342095136721,0.05532647844638898,False
43,0.2553307628344309,0.7984676418568883,0.5589327024432627,0.5744638108972437,0.5464131486869136,0.5181322532125294,False
127,0.1936991993916372,0.8464114187644298,0.5523707931714105,0.4999411809991338,0.5187751859356571,0.5100600985921669,False
91,0.1672856722018685,0.8671452772099365,0.4281007063570812,0.4014506737660054,0.4898702261482501,0.5059057454964153,False
106,-0.1584811631386123,0.8740776627171991,0.0,0.0,4.232847880907246e-08,0.06445241366933604,False
148,-0.1584811631386123,0.8740776627171991,0.0,0.0,6.297282882280668e-08,0.08056040454054589,False
151,-0.149676654075356,0.8810197280097554,0.3171523626819604,0.3199327650527843,0.3238492310571629,0.3324519654245942,False
94,0.149676654075356,0.8810197280097554,4.193514909384214e-07,4.193514909384214e-07,0.1228084495871252,0.0672047526461291,False
65,0.1408721450120998,0.8879709477319754,0.4969606048140546,0.4969606048140546,0.4200608948867955,0.4472645443326491,False
103,0.1320676359488436,0.8949307944152853,0.4256375091546093,0.3981155878605819,0.4316177964207825,0.4302531293107231,False
135,0.1320676359488436,0.8949307944152853,0.03621587159119294,0.03834863717522365,0.08112558199836689,0.04669313766803791,False
133,0.0704360725060499,0.9438465808259552,0.4597023495389642,0.4336951182921364,0.4652582215795094,0.4572076354146243,False
142,0.05722930891116555,0.9543625312788087,0.0,0.0,5.443366323459489e-09,0.07499999999999968,False
143,0.05722930891116555,0.9543625312788087,0.0,0.0,2.992409276749198e-07,0.07499999999999717,False
85,-0.04402254531628119,0.9648864327225372,0.4704814435227681,0.472285610531141,0.5171289570135132,0.5455128502178076,False
