feature_ID,Z_statistic,p_value,median_pacientes,median_sanos,mean_pacientes,mean_sanos,significativo_0_05
110,1.026549492912445,0.3046326471155661,0.4156955619327894,0.335642987112049,0.4344153532403189,0.3762203168688746,False
49,-1.016435704804933,0.309421950261287,0.3808080187558474,0.4313088032437012,0.3905812606461145,0.4013081331718175,False
141,1.016435704804933,0.309421950261287,0.1756134902809704,0.2075046604705739,0.2760900275903166,0.2427179983782174,False
91,0.9557529761598627,0.3391970508517522,0.4872928106389646,0.3545535896473873,0.4555458137562326,0.395268594582042,False
135,0.9557529761598627,0.3391970508517522,0.2224161319461705,0.2205740761651236,0.3047099037169381,0.256407505471595,False
45,0.9051840356223038,0.3653678979331307,0.1384253446191639,0.122846741095177,0.2610994661319544,0.1909940482008692,False
64,-0.8647288831922567,0.3871876126007227,0.236489034372719,0.5655334627533635,0.4005882933341993,0.4716085900530576,False
40,0.8596719891385008,0.3899698795626658,0.6655428696286468,0.3165958838827408,0.4725007114999648,0.3676196878553103,False
28,-0.8546150950847449,0.3927642680937243,0.9999999999999757,0.9999999999999757,0.9745785262589679,0.9562198561609536,False
33,0.7737047902246508,0.439105386620304,0.09354770243490214,0.05983873264113496,0.1520129143967319,0.1480587240268296,False
2,0.7635910021171389,0.4451110130090721,0.2380671328917456,0.2286485036975252,0.3354328797983392,0.2878107633759688,False
136,0.6826806972570447,0.4948086295736684,0.0,0.0,0.08193201080153739,0.0,False
82,0.6826806972570447,0.4948086295736684,0.0,0.0,0.09090909090908991,0.0,False
143,-0.6675100150957771,0.5044464146507635,0.0,0.0,0.0,0.08888888888888553,False
148,-0.6675100150957771,0.5044464146507635,0.0,0.0,0.0,0.07454132464788493,False
142,-0.6675100150957771,0.5044464146507635,0.0,0.0,0.0,0.0888888888888885,False
112,-0.6675100150957771,0.5044464146507635,0.0,0.0,0.0,0.08888888888888286,False
107,-0.6675100150957771,0.5044464146507635,0.0,0.0,0.0,0.08888888888888263,False
63,-0.6118841805044624,0.5406143888156503,0.09839600811709782,0.1123965184930299,0.1871445214545124,0.1939430062049341,False
57,-0.6017703923969505,0.5473269859406755,0.06928750627391041,0.08571141221793503,0.20942984966962,0.1748666785801851,False
47,-0.5714290280744152,0.5677088567303898,0.0,0.0,0.1808974984462123,0.2098282922795077,False
127,0.5613152399669035,0.5745826541496502,0.4777547703035259,0.4826905675888104,0.5138224605390427,0.4747797577815047,False
133,0.5107462994293446,0.6095287160735205,0.4905619276014901,0.4723810325642153,0.5003271939476368,0.4664336577914433,False
77,0.5006325113218328,0.6166297772893218,0.4969579248890564,0.4969579248890564,0.5426890226264094,0.508271841007561,False
85,0.5006325113218328,0.6166297772893218,0.4745858043856866,0.4382810358511679,0.4845640591209573,0.4634882805731346,False
39,0.4804049351068093,0.630939485816508,0.1225424225357173,0.1178300294357854,0.2255009879873555,0.1967337703357139,False
119,-0.4551204648380298,0.649022575869227,0.99999999999994,0.99999999999994,0.939393939393883,0.9999999999999403,False
69,0.4500635707842739,0.6526646032679935,0.1646791736568393,0.1454623401575869,0.249628279211975,0.2339609068144519,False
15,0.4197222064617386,0.6746884007533537,0.3341165360227493,0.2422178681949184,0.3357683000652912,0.3679294250958442,False
31,0.3994946302467151,0.6895287795682041,0.4399785783002512,0.4251459714729078,0.4593917878948419,0.4328230126012779,False
27,0.3691532659241797,0.7120134878752213,0.1899045073211675,0.1727783895594905,0.2395629075543705,0.2514954597513511,False
22,-0.3640963718704239,0.715786045994637,0.01586825132743413,0.01586825132743413,0.09132209653993943,0.08805785830145856,False
53,0.3640963718704239,0.715786045994637,0.9999999999997081,0.9999999999997081,0.8484848484846008,0.7999999999997665,False
145,0.3388119016016444,0.7347514348534209,0.3614364831102328,0.3704916303605963,0.3774663526581296,0.3667965732871841,False
154,-0.3337550075478886,0.7385644371870588,0.0,0.0,0.0,0.02581421464343561,False
13,0.2882429610640856,0.7731607654160799,0.6854984411511882,0.7365648436109198,0.7173311608643869,0.6657769331117834,False
76,0.2275602324190149,0.8199881387490885,0.0,0.0,0.03030303030302992,0.0,False
70,0.2275602324190149,0.8199881387490885,0.0,0.0,0.03030303030302995,0.0,False
125,0.2123895502577473,0.8318031375077436,0.9999999999999443,0.9999999999999443,0.939393939393887,0.9111111111110602,False
19,0.2073326562039914,0.8357500722337208,0.3649734543906997,0.3650135979005769,0.3680738899642608,0.3566805847171436,False
157,0.1871050799889678,0.8515782452430923,0.188382435729682,0.2292235720429762,0.2093830326526064,0.2213795884234648,False
79,0.1871050799889678,0.8515782452430923,0.5459444292146687,0.4546645412584742,0.4982559254961084,0.4855584430980204,False
43,0.176991291881456,0.8595152296667217,0.5626748959405844,0.5889101170902262,0.5521260006138932,0.5332933000915906,False
130,-0.1668775037739443,0.867466434311008,0.0,0.0,0.0,0.02222222222222193,False
60,-0.09608098702136185,0.9234562515959343,0.2286368209114363,0.2447095307164127,0.2973549182645237,0.2541720852123663,False
5,0.09608098702136185,0.9234562515959343,0.442736441437537,0.4400012371758518,0.4330981643861538,0.4374144730700275,False
73,-0.07585341080633831,0.9395357228063038,0.51380981737674,0.5168224745587852,0.5227489581069193,0.5167941622601526,False
106,-0.04551204648380298,0.9636991731434501,0.0,0.0,0.04462546416828157,0.08888888888888784,False
151,0.03539825837629121,0.9717621734575081,0.2320458707509903,0.2580209366003451,0.2463642883505306,0.2617469996469542,False
51,-0.03539825837629121,0.9717621734575081,0.06698537286460945,0.07556650057679835,0.1994074894639718,0.1392378200803966,False
1,-0.02528447026877944,0.9798280609023865,0.5002871487684091,0.5162317554391372,0.4951954088558893,0.4938231459493482,False
95,0.0,1.0,0.0,0.0,0.0,0.0,False
124,0.0,1.0,0.0,0.0,0.0,0.0,False
118,0.0,1.0,0.0,0.0,0.0,0.0,False
113,0.0,1.0,0.0,0.0,0.0,0.0,False
101,0.0,1.0,0.0,0.0,0.0,0.0,False
83,0.0,1.0,0.0,0.0,0.0,0.0,False
137,0.0,1.0,0.0,0.0,0.0,0.0,False
155,0.0,1.0,0.0,0.0,0.0,0.0,False
160,0.0,1.0,0.0,0.0,0.0,0.0,False
161,0.0,1.0,0.0,0.0,0.0,0.0,False
